,AveragePrice,Total Volume,Mango_4046,Mango_4225,Mango_4770,Small Bags,Large Bags,Total Bags,Anomaly,Anomaly_Score
8242,0.51,23886332.0,12339985.0,9906180.0,16676092.0,1941121.1,1660784.2,3601905.5,0,-0.029807312185759605
8243,1.6,4790378.0,3773405.8,6453243.0,8570868.0,217922.45,15537027.0,15754949.0,0,-0.050984616732732135
8244,1.38,37281252.0,14406471.0,865898.06,15326710.0,1095485.4,6097723.5,7193209.0,0,-0.07428013557985125
8245,2.32,54228660.0,16852640.0,1653764.4,8331165.5,1070968.1,18842960.0,19913928.0,0,-0.031555128901834206
8246,1.05,42864052.0,6768659.5,487663.38,13395048.0,2344685.0,8912695.0,11257380.0,0,-0.04620901913768638
8247,2.1,23845644.0,11393823.0,11991445.0,11136023.0,1094478.0,4982283.0,6076761.0,0,-0.10636287080996093
8248,3.01,7983674.0,6007089.0,14065177.0,17328238.0,180646.34,2433632.5,2614279.0,0,-0.012247071707519042
8249,2.68,51025760.0,1638909.2,6998249.0,6297264.5,1383771.6,19118398.0,20502170.0,0,-0.019962028052126102
8250,3.03,58864596.0,8178179.5,18789606.0,14925435.0,1846053.8,7744018.0,9590072.0,0,-0.04299299336247031
8251,3.19,24269306.0,15382244.0,20196634.0,13250010.0,859043.2,12924370.0,13783413.0,0,-0.07071483716882715
8252,0.47,45544276.0,9389448.0,3178381.8,16250646.0,1549703.0,6219340.0,7769043.0,0,-0.04322015239657284
8253,2.19,25675084.0,8296088.5,1180950.0,11769964.0,309793.94,4376266.0,4686060.0,0,-0.06958578546578809
8254,1.6,31394562.0,7492376.5,7263870.0,8914319.0,1083057.5,11069372.0,12152430.0,0,-0.12139822571316411
8255,2.86,52284510.0,9394290.0,16215915.0,958081.0,422496.84,7666298.0,8088795.0,0,-0.04668681735803226
8256,1.15,5214570.0,6514329.0,11540654.0,16267591.0,696839.0,9319459.0,10016298.0,0,-0.06777606268219022
8257,3.2,33148994.0,12531761.0,11100932.0,17628284.0,1632295.4,13666167.0,15298462.0,0,-0.06624724507233226
8258,2.16,13415045.0,1301232.0,3466363.5,8711193.0,1919014.1,5472685.0,7391699.5,0,-0.0658286957800227
8259,2.67,21239846.0,16527698.0,7993337.5,4305922.0,793237.4,2987630.8,3780868.0,0,-0.08390975898453712
8260,0.68,40280470.0,3544826.5,21808654.0,12537430.0,2520499.0,10413610.0,12934109.0,0,-0.036968408797599106
8261,0.96,1702011.8,12966976.0,7745576.0,2357719.5,725204.25,2248635.5,2973840.0,0,-0.03791894611407021
8262,2.57,37117456.0,9209353.0,13451312.0,791332.5,382337.5,13094155.0,13476493.0,0,-0.07506595669192795
8263,0.5,17716802.0,15833856.0,1327065.0,5620263.5,2208925.5,11454314.0,13663239.0,0,-0.02768953839458632
8264,2.74,41846580.0,16911558.0,1452276.8,13172045.0,1654451.8,4539965.5,6194417.5,0,-0.05667134940189511
8265,0.48,8849707.0,4180098.5,9649070.0,15773669.0,1730458.5,5218604.0,6949062.5,0,-0.041827026558148406
8266,2.29,45992404.0,13862245.0,13739700.0,3038769.8,2022657.5,3607583.8,5630241.0,0,-0.07026164007485425
8267,1.47,40356160.0,3887515.5,8468382.0,18329876.0,2545142.2,17274358.0,19819500.0,0,-0.01824245510558653
8268,2.16,60708100.0,2538315.5,4071416.0,10695451.0,723498.56,6167740.5,6891239.0,0,-0.047560218255983444
8269,2.4,56957364.0,19043694.0,16738331.0,17925154.0,1395579.1,17643132.0,19038712.0,0,-0.01597954731911766
8270,1.4,17708090.0,3365138.5,3185102.8,2901890.2,1793347.1,434827.72,2228174.8,0,-0.0224732632770821
8271,0.74,1707522.2,4669991.5,15193116.0,8872423.0,372332.6,7606838.5,7979171.0,0,-0.044767535710373285
8272,0.64,40964264.0,2667807.0,21759602.0,8346124.5,781310.06,17531876.0,18313186.0,0,-0.018197366268598913
8273,2.09,37683900.0,9627144.0,10701710.0,7975776.0,780857.4,13881507.0,14662365.0,0,-0.11680547911024636
8274,1.9,1714535.1,18824888.0,4558586.5,18032286.0,833856.9,1173442.6,2007299.5,1,0.0017692968792710762
8275,2.53,7668112.5,5405372.0,19149710.0,16455769.0,1828870.8,9588671.0,11417542.0,0,-0.07408630692952511
8276,1.87,36547190.0,11092023.0,11496357.0,15387646.0,1508864.0,2469021.8,3977885.8,0,-0.09175842536903095
8277,1.63,56994360.0,8422796.0,20997408.0,5543117.0,1822972.6,2747678.2,4570651.0,0,-0.03577249810720273
8278,1.56,56661390.0,6878305.0,16388733.0,6568305.5,1304718.4,8598077.0,9902796.0,0,-0.0832780766706413
8279,0.51,9468743.0,11712293.0,9793620.0,5023508.5,2433024.0,16957132.0,19390156.0,0,-0.01625745069380391
8280,1.38,24038096.0,11440858.0,14041551.0,15372260.0,1325816.6,7056668.5,8382485.0,0,-0.0979699267812249
8281,3.18,2700503.8,7356440.0,3865605.5,7610280.5,1536880.2,13263279.0,14800159.0,0,-0.04798292858028308
8282,2.89,29332186.0,17411518.0,8807020.0,18960236.0,759585.1,4403087.5,5162673.0,0,-0.043358505092598865
8283,1.37,47071988.0,1088463.5,13506780.0,7057948.5,149629.27,7812625.0,7962254.5,0,-0.04911491677766411
8284,2.09,49377772.0,1744878.8,13419685.0,3289283.5,2076622.0,2236307.0,4312929.0,0,-0.03695113249762971
8285,2.82,31189702.0,20281860.0,13355401.0,18014192.0,2180901.2,2609694.5,4790596.0,0,-0.009389053145347104
8286,1.68,5992472.5,15305497.0,16910700.0,15163553.0,2166671.5,12657003.0,14823675.0,0,-0.06775410258885595
8287,0.49,23837454.0,16456885.0,2402940.0,11299132.0,2041369.6,226824.69,2268194.2,0,-0.013756687047140947
8288,0.65,58261640.0,12337636.0,1675228.5,16630646.0,683995.94,13827750.0,14511746.0,0,-0.045837663693550024
8289,1.87,14352146.0,8594783.0,3366526.5,18393740.0,1463722.5,16743283.0,18207006.0,0,-0.0647273463461846
8290,3.16,19986516.0,12880635.0,18021912.0,16687461.0,2075161.4,4919166.5,6994328.0,0,-0.04625844622668018
8291,2.39,46680936.0,1895262.0,1475008.8,17523370.0,1592614.8,16931468.0,18524082.0,0,-0.03846167125114064
8292,0.64,45852964.0,15511969.0,5122669.5,5254738.0,2440922.0,14188499.0,16629421.0,0,-0.04903195344848188
8293,0.97,57017800.0,11069320.0,5794527.5,9896746.0,1725706.1,15957493.0,17683198.0,0,-0.06847985302712595
8294,2.61,24259662.0,19584850.0,14720842.0,15407305.0,1427729.4,15244771.0,16672500.0,0,-0.0546662770975731
8295,2.8,32165366.0,13049484.0,9134508.0,10190653.0,2534714.8,29200.97,2563915.8,0,-0.030547036238916414
8296,2.18,29214712.0,3105233.0,4525825.5,12434444.0,1361186.4,13144338.0,14505525.0,0,-0.0991727481667029
8297,2.25,57989756.0,9775724.0,10224130.0,17878394.0,2462309.5,8706029.0,11168338.0,0,-0.04642373269577971
8298,0.52,48087524.0,1183654.5,15589643.0,5721742.0,30924.85,19149576.0,19180500.0,1,0.009907292505151433
8299,2.77,51969820.0,15259370.0,17877662.0,10449985.0,1400740.0,11243274.0,12644014.0,0,-0.09259291906945283
8300,2.66,8319466.5,10272779.0,2817551.8,10917514.0,735879.06,11697778.0,12433657.0,0,-0.08861956775484414
8301,1.17,49494908.0,7567016.0,16255217.0,6965360.5,1007458.7,19364928.0,20372386.0,0,-0.030066396614463864
8302,2.43,27063666.0,19826760.0,102861.6,7134601.5,223900.44,5192256.5,5416157.0,0,-0.015030108684372934
8303,1.04,1458882.0,19254590.0,16473739.0,14898695.0,672812.3,14933656.0,15606468.0,0,-0.03821623891508397
8304,0.55,3755940.8,19505016.0,15033618.0,18007614.0,1450581.9,1073967.8,2524549.8,1,0.016719903823742555
8305,1.01,42373100.0,4523387.5,10659173.0,12277425.0,1836799.9,9525987.0,11362787.0,0,-0.10006523454842176
8306,0.94,23252932.0,14914237.0,3112993.2,9453003.0,2318100.2,12198088.0,14516189.0,0,-0.06638473611178786
8307,1.39,54262136.0,19352514.0,17388610.0,14536815.0,590148.7,4006597.8,4596746.5,0,-0.041452775915577056
8308,1.62,45896240.0,11686041.0,1631924.8,19330692.0,2025511.8,9192047.0,11217559.0,0,-0.04180599293595877
8309,1.87,1355205.9,4383985.0,20368468.0,1596377.6,62487.95,8845748.0,8908236.0,0,-0.0002022881679810684
8310,1.78,42934424.0,16741089.0,17591286.0,12623201.0,2276059.2,5449968.5,7726028.0,0,-0.0637743445171488
8311,1.2,12023184.0,18012430.0,16852190.0,10773557.0,1514498.0,11783940.0,13298438.0,0,-0.08906769585554702
8312,0.52,26413846.0,14395631.0,17157654.0,11822389.0,2153643.0,13116088.0,15269731.0,0,-0.06293310869307078
8313,2.14,39049508.0,6009195.5,1536859.9,442089.28,649844.94,1696986.5,2346831.5,0,-0.030568897333044465
8314,1.55,54549804.0,3903613.2,22515022.0,18514398.0,949850.25,3002047.5,3951897.8,0,-0.0018090985114090907
8315,1.28,28508740.0,12779160.0,19527660.0,1654448.2,247233.1,18541670.0,18788902.0,0,-0.015322519497019571
8316,2.88,50535236.0,9883203.0,11552243.0,5956729.0,200842.14,762709.56,963551.75,0,-0.013406667166482533
8317,2.54,48939790.0,13690365.0,16361765.0,5778962.0,2104534.5,2103929.5,4208464.0,0,-0.042867679451988105
8318,2.85,25911048.0,2286556.0,16813382.0,14202706.0,756278.6,15742337.0,16498616.0,0,-0.05378489503743844
8319,1.83,31314132.0,2782228.2,18872318.0,12998153.0,897968.5,15672395.0,16570363.0,0,-0.07494192943009825
8320,0.81,43784292.0,7428557.0,5808130.0,1195813.0,1351133.8,18486740.0,19837874.0,0,-0.03757345382913235
8321,2.4,1947035.0,5296971.5,8461824.0,2900329.5,1707831.0,16778046.0,18485878.0,0,-0.04552622290517716
8322,1.02,55680750.0,12678216.0,18187736.0,6175860.5,118768.62,4192959.8,4311728.5,0,-0.0346067193025843
8323,1.68,48117876.0,7523765.0,17489474.0,13640701.0,1462239.1,13184136.0,14646375.0,0,-0.10275806643370461
8324,0.62,15589964.0,14001274.0,11886162.0,18002198.0,1553483.6,3833853.0,5387336.5,0,-0.03842867106771142
8325,2.76,61329290.0,15737744.0,9011142.0,6111725.0,2165447.5,15970138.0,18135586.0,0,-0.04413002767428875
8326,0.79,11212979.0,3831427.2,22025886.0,10182017.0,393781.38,10116416.0,10510197.0,0,-0.04427535369103619
8327,2.98,57135584.0,18829320.0,9439087.0,7218633.0,1146621.5,8985718.0,10132339.0,0,-0.0661596108610612
8328,2.87,20281480.0,16113613.0,17375798.0,11185217.0,1207544.6,9702276.0,10909821.0,0,-0.09197800698268643
8329,1.75,47701000.0,12830562.0,9384980.0,12165835.0,2158246.5,471400.72,2629647.2,0,-0.051756583356540986
8330,2.53,28526160.0,18606294.0,7046795.0,10040996.0,923024.4,13876280.0,14799304.0,0,-0.08965485500206327
8331,2.18,46033390.0,5442485.5,14578584.0,7536583.0,206368.97,3240248.0,3446617.0,0,-0.06384759685269836
8332,2.7,9737392.0,8632711.0,18368106.0,17044154.0,1531056.4,2654266.2,4185322.5,0,-0.05744448983541883
8333,1.65,16845738.0,1756108.6,22320074.0,15535658.0,1685627.9,5832172.0,7517800.0,0,-0.03477240321623154
8334,2.65,6241754.0,9338303.0,3386617.5,19342246.0,1483047.6,9485463.0,10968511.0,0,-0.054197097829113305
8335,1.74,54076396.0,10366313.0,19926012.0,7995154.5,1247431.2,9866068.0,11113499.0,0,-0.09304944043225899
8336,3.08,18520044.0,12611243.0,11920883.0,750582.9,542739.7,12729475.0,13272215.0,0,-0.06373818649248675
8337,1.81,43408710.0,1310919.4,2450453.5,12619090.0,1371582.1,1272430.8,2644012.8,0,-0.04370758675592068
8338,1.74,51268470.0,664598.0,18067042.0,15177434.0,91893.53,6558586.0,6650479.5,0,-0.016890892377028788
8339,2.65,56343736.0,8595392.0,7540519.0,18148448.0,1443175.4,4737920.5,6181096.0,0,-0.05646931290849677
8340,2.75,6644245.5,3871667.2,19747140.0,200782.53,1245452.1,7806560.0,9052012.0,0,-0.02063581629360467
8341,2.0,55818484.0,15532832.0,3588985.2,17040260.0,2425801.5,9863603.0,12289405.0,0,-0.048980041993822
8342,0.95,12329480.0,13689415.0,16172796.0,10010836.0,814742.25,16455886.0,17270628.0,0,-0.06289692779494105
8343,1.75,46060560.0,6669864.5,6841194.5,7261396.5,55401.27,16667643.0,16723045.0,0,-0.059256216183248056
8344,3.16,45557204.0,937209.6,5853041.0,4299614.0,1935590.4,10361856.0,12297446.0,0,-0.05205248681055996
8345,2.56,531578.2,3734725.5,1143097.9,15772131.0,426964.72,15226435.0,15653399.0,0,-0.02966502055234177
8346,2.72,13790306.0,14159072.0,10960346.0,7046791.0,1386445.8,7823376.5,9209822.0,0,-0.0917787903046619
8347,0.53,30747102.0,20269242.0,8904181.0,11712163.0,547061.0,19139786.0,19686848.0,0,-0.00241687228066223
8348,1.75,26254590.0,6682831.5,1403061.8,9912588.0,1373618.5,2444920.0,3818538.5,0,-0.07662995025080283
8349,2.26,57416036.0,16417323.0,5154664.5,5098131.5,1479487.9,2771966.0,4251454.0,0,-0.059924236598611236
8350,2.77,22485890.0,17749962.0,11082324.0,15261815.0,1685002.0,5680839.5,7365841.5,0,-0.06350400380645571
8351,0.58,58566780.0,986290.06,18383014.0,5776561.5,949816.1,2017598.9,2967415.0,0,-0.0039020614720575164
8352,2.84,28716972.0,18755580.0,21139006.0,15252769.0,155597.31,107085.29,262682.62,1,0.023294810854238457
8353,1.98,60277504.0,9543436.0,11720517.0,7934095.5,1519975.8,6331311.5,7851287.0,0,-0.08286481938001761
8354,0.99,46088860.0,19738590.0,9172654.0,582845.9,2201445.0,897512.75,3098957.8,0,-0.018055435830902522
8355,1.33,51838108.0,11024546.0,21714568.0,14867473.0,1338018.5,11282604.0,12620623.0,0,-0.06861163062274644
8356,1.23,6555473.5,4813522.5,21898972.0,17421762.0,637244.44,16183616.0,16820860.0,0,-0.024639871199718444
8357,1.93,36637184.0,19952018.0,4330665.0,2320654.5,1052868.5,3531034.8,4583903.0,0,-0.05795374669248721
8358,0.59,8919651.0,4980591.0,12087215.0,11337834.0,1375704.1,11641810.0,13017514.0,0,-0.07558068890692393
8359,0.89,18603052.0,18064834.0,18670464.0,1390168.8,223228.31,4684657.5,4907886.0,0,-0.024592565895501295
8360,2.72,38976390.0,3544039.5,18701144.0,16077523.0,1446595.0,10259573.0,11706168.0,0,-0.07344732084706235
8361,0.81,45393230.0,13812879.0,15578891.0,19139862.0,278321.47,10355681.0,10634003.0,0,-0.02592069955850862
8362,1.1,2449288.8,8419375.0,10722908.0,9589556.0,452899.03,998209.8,1451108.9,0,-0.03457149953353211
8363,1.71,33187020.0,19897768.0,9180608.0,6071496.5,1000819.6,18015120.0,19015940.0,0,-0.04673682403544799
8364,1.89,35335350.0,3782401.5,18340728.0,16384814.0,2035492.5,3441930.2,5477423.0,0,-0.06229582115111143
8365,2.59,4927273.0,8368261.0,5133761.5,10089124.0,2097760.0,11160006.0,13257766.0,0,-0.08503429622227182
8366,1.7,31295872.0,13096588.0,9744045.0,8699035.0,719693.6,8874944.0,9594637.0,0,-0.10415349523896233
8367,2.66,44619196.0,20012450.0,12892553.0,4413347.0,1369887.4,15581243.0,16951130.0,0,-0.0589257792182557
8368,2.18,3327086.0,6220251.0,18917774.0,11934196.0,238575.88,7299437.5,7538013.5,0,-0.04592078672238975
8369,0.76,47521050.0,8124177.5,8502704.0,11746272.0,2540598.8,14134202.0,16674800.0,0,-0.06088240534935674
8370,0.88,36029948.0,9453146.0,12478416.0,5091926.5,1665249.1,15001084.0,16666333.0,0,-0.08854252455916689
8371,1.67,52081420.0,5172924.0,6349195.0,4095676.2,570894.44,3200046.5,3770941.0,0,-0.06634522510573004
8372,1.56,13630208.0,16731719.0,19034420.0,8496397.0,2291048.0,13037065.0,15328113.0,0,-0.07388067200086451
8373,2.53,52084324.0,1883202.8,17866048.0,8733721.0,890624.3,8460888.0,9351512.0,0,-0.06379237922388625
8374,2.07,5910671.5,14427453.0,18652000.0,2487727.2,700912.06,18501340.0,19202252.0,0,-0.014437366944423435
8375,1.53,25241686.0,10929832.0,1307218.5,5348121.5,757395.6,19140806.0,19898202.0,0,-0.03916011139026243
8376,0.92,12468994.0,4952383.5,11073824.0,3106523.2,1237642.2,13571261.0,14808904.0,0,-0.08432313853556134
8377,1.08,54756260.0,10088522.0,3089557.0,17463822.0,85187.96,10921390.0,11006578.0,0,-0.036910330794715285
8378,2.06,44061492.0,16989534.0,15323749.0,1440160.1,1658883.1,6152300.0,7811183.0,0,-0.07978234209719492
8379,1.63,1585336.8,9118445.0,7082156.0,17024312.0,2413410.2,5088340.0,7501750.5,0,-0.048918344871614505
8380,1.89,595347.25,2495317.0,17616664.0,10226771.0,2076707.4,9282940.0,11359647.0,0,-0.05873191899037855
8381,0.92,18204782.0,835239.5,1482131.1,12889361.0,2065349.8,10370579.0,12435929.0,0,-0.053101998371528625
8382,2.3,8956076.0,15921936.0,11673401.0,17886240.0,1971092.0,10566995.0,12538087.0,0,-0.06829294784633838
8383,2.84,39397620.0,6764155.5,2812593.0,7078683.5,908470.25,15664432.0,16572902.0,0,-0.07986110179767036
8384,1.16,41491084.0,19063112.0,12688643.0,13611920.0,484922.3,16334151.0,16819072.0,0,-0.058196620956241785
8385,1.82,58877256.0,12633356.0,13813369.0,13012874.0,800475.06,6851549.5,7652024.5,0,-0.07377145662161927
8386,3.18,59507876.0,8930981.0,10510815.0,19147378.0,440011.78,9906727.0,10346739.0,0,-0.015205070506782548
8387,1.38,41184790.0,11554920.0,6360175.5,892099.94,2166853.5,14673098.0,16839952.0,0,-0.06649399864665845
8388,2.11,354810.7,9357767.0,735252.44,8823224.0,1072128.5,16890556.0,17962686.0,0,-0.039892282667514545
8389,0.69,22439452.0,18542472.0,15058870.0,19170782.0,2067631.2,2905907.2,4973538.5,0,-0.015911007997927218
8390,2.14,32074284.0,9375970.0,19796996.0,6351975.0,739249.94,14471685.0,15210935.0,0,-0.10803831099099498
8391,0.69,31201596.0,2130260.0,16685803.0,18707938.0,366056.2,17809208.0,18175264.0,1,0.0035377910749611052
8392,3.14,37712228.0,12222734.0,20310458.0,15822407.0,2216884.5,4861105.0,7077990.0,0,-0.04145755160108433
8393,2.45,60039896.0,12752779.0,21140212.0,6573755.0,2034394.4,9471753.0,11506147.0,0,-0.056616822833063685
8394,2.65,55329550.0,15666745.0,10224312.0,563871.7,1416167.9,57136.73,1473304.6,0,-0.017189828136366603
8395,2.42,6807442.5,19104860.0,15874848.0,5431151.0,313911.88,15932851.0,16246763.0,0,-0.01972088523564297
8396,2.1,16625338.0,9070136.0,9037830.0,2396862.2,856462.6,16324231.0,17180694.0,0,-0.09073988869695326
8397,1.7,52074056.0,7207209.5,20913726.0,8300575.0,146541.12,17703752.0,17850292.0,0,-0.02397322514625233
8398,2.85,51523852.0,10046364.0,12804039.0,18201492.0,2287210.2,14147348.0,16434558.0,0,-0.0503297726502564
8399,3.13,17212286.0,18427586.0,17113434.0,9931006.0,611806.6,6566585.0,7178391.5,0,-0.05382140423801496
8400,1.84,45665900.0,20060800.0,330197.06,8669636.0,1332488.5,3504028.0,4836516.5,0,-0.032327711580616425
8401,3.06,42006160.0,19881736.0,13090071.0,4179899.0,2398383.0,6549033.5,8947416.0,0,-0.03128420788036812
8402,2.08,29597966.0,4701998.5,16875560.0,12039168.0,1586743.4,4407825.0,5994568.0,0,-0.0905079129955616
8403,1.95,12592140.0,10171733.0,5845250.0,8822017.0,1586559.4,2098167.5,3684726.8,0,-0.08738955900603212
8404,1.72,55545224.0,5311582.0,326916.03,14969935.0,2120794.2,9028035.0,11148830.0,0,-0.03999648376489895
8405,1.03,42369550.0,7532818.5,16912898.0,9998900.0,1765756.0,3957932.2,5723688.0,0,-0.06972204075504662
8406,0.45,10563082.0,648591.75,7689294.0,17175758.0,1236962.8,1261243.2,2498206.0,1,0.015804875067642943
8407,1.12,44054150.0,3287598.0,9752226.0,15169442.0,311147.8,10774307.0,11085454.0,0,-0.06695124337576758
8408,1.87,46343816.0,8128372.0,12783104.0,2810369.5,1264728.4,11031071.0,12295799.0,0,-0.10017354161764858
8409,1.51,55435036.0,7465712.5,2507510.2,2634777.0,463310.44,9840877.0,10304188.0,0,-0.06739519752138828
8410,1.7,13928777.0,5707862.0,2355162.0,471754.84,1252473.8,3404961.8,4657435.5,0,-0.062533210479502
8411,3.2,61802716.0,4714569.0,21853896.0,7148880.5,55890.88,8098159.5,8154050.5,1,0.014468620491823292
8412,1.42,9588027.0,15331552.0,7707732.0,1058136.0,897605.75,13617679.0,14515284.0,0,-0.07714763194550955
8413,1.71,37546480.0,6029601.0,5811559.0,8716973.0,140807.1,13953912.0,14094719.0,0,-0.08571435192308313
8414,0.82,41077270.0,14463353.0,1085737.5,4675782.0,370816.12,11649959.0,12020775.0,0,-0.05181760659328527
8415,0.57,26186970.0,7545967.0,3955768.0,9652437.0,1769531.8,16136873.0,17906404.0,0,-0.061070527351314685
8416,2.62,29692584.0,16416974.0,9800112.0,3066813.8,2486110.2,11958181.0,14444291.0,0,-0.07577330883967681
8417,2.04,55686920.0,3423362.5,7779984.5,10639535.0,1438049.1,1145809.6,2583858.8,0,-0.04773185599510388
8418,2.58,40333310.0,3226241.8,9656524.0,18722846.0,431619.34,14915570.0,15347190.0,0,-0.05014377407723014
8419,0.86,31065408.0,13913280.0,16009452.0,12345185.0,958618.94,7466080.0,8424699.0,0,-0.09245623716431728
8420,2.05,8022646.0,18728838.0,14596614.0,10933995.0,596774.56,4277473.0,4874247.5,0,-0.060243127803249474
8421,1.15,458726.94,2927019.8,11216084.0,15266922.0,121822.22,676006.5,797828.75,1,0.022042530419035145
8422,1.08,7811318.5,1508775.8,18531988.0,107853.05,2325068.5,6277329.0,8602397.0,0,-0.010122315386811298
8423,0.47,59766940.0,19132558.0,19498660.0,5472195.5,1380558.0,11843359.0,13223917.0,0,-0.03939345547606521
8424,0.81,47759760.0,2401749.8,13437217.0,19120856.0,379110.2,16526615.0,16905726.0,0,-0.030927020851494347
8425,1.31,60450236.0,5125154.0,2673990.2,15161784.0,1898936.9,6060411.0,7959348.0,0,-0.06279262845447764
8426,0.77,2232077.5,19027278.0,9237984.0,1748759.0,436167.88,9831632.0,10267800.0,0,-0.03273109594148382
8427,3.21,42517644.0,16436189.0,14429994.0,6324553.0,525896.75,3036686.0,3562582.8,0,-0.04380917480637869
8428,1.31,2768676.2,7016448.5,1429459.2,8521548.0,1531810.8,8730005.0,10261815.0,0,-0.050541156089670025
8429,0.81,48882964.0,19539728.0,452746.53,18105820.0,1085950.8,5501530.5,6587481.5,1,0.0009868724418491404
8430,1.0,23811590.0,11628278.0,21568554.0,11356281.0,2278367.5,2827040.5,5105408.0,0,-0.03006088075970592
8431,2.09,5985952.0,1478963.2,16604310.0,1496102.2,1519483.8,9495589.0,11015073.0,0,-0.047573966242447696
8432,0.62,35506160.0,14392182.0,3482225.8,9862345.0,464589.47,18429156.0,18893746.0,0,-0.03418165015119623
8433,2.86,17509154.0,10998375.0,10123786.0,5606336.0,1208810.1,11836179.0,13044989.0,0,-0.09366546285428617
8434,3.14,41227124.0,11721205.0,4402192.0,6561708.0,1850581.4,13908168.0,15758750.0,0,-0.0808988666818038
8435,1.13,41139668.0,20349884.0,233927.22,2213754.0,1528146.2,4275074.5,5803221.0,0,-0.011881843270208026
8436,1.7,44066972.0,3122054.8,8908518.0,8887536.0,817924.06,8290633.0,9108557.0,0,-0.09093534802466274
8437,0.5,62034670.0,13444988.0,14746614.0,12970019.0,984035.5,16919652.0,17903688.0,0,-0.02486944616289266
8438,2.24,24170842.0,9390693.0,21700340.0,14714881.0,1694968.0,8349567.5,10044535.0,0,-0.08657501368024345
8439,1.6,29084890.0,5565808.0,17508826.0,13471824.0,1321587.2,5971200.0,7292787.5,0,-0.09708312484218778
8440,1.2,50292790.0,14197259.0,5234175.0,12796215.0,187813.86,3065443.2,3253257.0,0,-0.060210905748363075
8441,1.02,36151428.0,13678699.0,7646674.0,16839458.0,1397152.9,11273086.0,12670238.0,0,-0.09483755710486597
8442,2.28,2328867.5,17532946.0,11839883.0,6439070.0,1158079.2,1373099.4,2531178.8,0,-0.031563639746221894
8443,1.61,52697180.0,17990956.0,4350238.0,4157358.5,2075172.0,3639143.8,5714316.0,0,-0.05927713686302605
8444,0.94,3219038.5,11500766.0,18944200.0,1732702.1,286055.72,3917515.8,4203571.5,0,-0.022696226762069838
8445,2.38,10677293.0,6664657.0,3820129.5,3210250.2,2644.7,738609.75,741254.5,1,0.01064549160641437
8446,2.03,6380650.5,10840815.0,6595035.5,2894184.5,2090023.5,1815108.9,3905132.5,0,-0.04280986256088881
8447,2.85,4870964.0,7354158.0,13136728.0,17677926.0,537878.9,8211779.5,8749658.0,0,-0.04582806762337832
8448,0.77,1605532.1,5677638.0,2802560.0,3497178.8,80260.87,148714.33,228975.2,1,0.03638393572523424
8449,2.65,3439622.8,11291064.0,14206002.0,1819998.0,562795.4,8965665.0,9528461.0,0,-0.047716306298579814
8450,2.33,27654994.0,13468289.0,21475096.0,7754142.0,2256174.8,18774864.0,21031040.0,0,-0.01720044585040892
8451,0.76,15804758.0,12089332.0,15728026.0,3285892.0,435845.4,8819563.0,9255408.0,0,-0.06475833754137461
8452,2.39,7909343.5,19537514.0,18485660.0,2529513.8,814827.25,15710653.0,16525480.0,0,-0.027258138220764505
8453,1.68,41172844.0,6113252.5,9972948.0,7020998.5,1554828.8,52782.86,1607611.5,0,-0.052426201781472725
8454,3.1,14133337.0,7622047.5,8308635.5,17811348.0,456976.75,14400629.0,14857606.0,0,-0.058198515356050584
8455,0.84,1184512.1,13667031.0,7473613.5,589600.0,1642829.0,8903735.0,10546564.0,0,-0.03235551766132039
8456,2.25,26153648.0,12289685.0,15021366.0,4024126.0,1799498.5,5667624.0,7467122.5,0,-0.0892483311039779
8457,1.51,19403874.0,38144.56,11793376.0,15967861.0,588348.8,73340.56,661689.4,1,0.0008460277180876163
8458,3.13,19914634.0,6392662.5,10742252.0,4750983.0,245056.02,11375432.0,11620488.0,0,-0.06362278871403437
8459,1.37,27831938.0,5194650.5,2291330.5,8545330.0,1023589.75,15041291.0,16064880.0,0,-0.08674691894199382
8460,3.14,41810924.0,17193538.0,15314941.0,1909071.8,1779002.4,3292776.2,5071778.5,0,-0.04384017689125008
8461,2.97,38533460.0,17732608.0,16497831.0,15405017.0,2071552.1,15241174.0,17312726.0,0,-0.04989565395803941
8462,1.2,58584148.0,5811455.0,4462258.5,14267558.0,93400.09,16858958.0,16952358.0,0,-0.03207624895546646
8463,2.7,32360256.0,2089455.0,17278448.0,2480995.0,1366347.8,14612437.0,15978785.0,0,-0.057237035591429564
8464,3.24,29538332.0,4200601.5,20000600.0,18365006.0,655342.3,15695373.0,16350715.0,0,-0.023344436075150132
8465,1.15,13339674.0,3614456.2,3971576.0,11442224.0,1059525.4,12893148.0,13952674.0,0,-0.10011105550388272
8466,1.67,47215616.0,4860438.0,10281062.0,15462819.0,1346440.9,15313220.0,16659661.0,0,-0.09156800409182114
8467,1.9,8799354.0,4803315.5,19927620.0,14797186.0,1872268.8,16794152.0,18666420.0,0,-0.047294765497457925
8468,1.27,30698622.0,9822572.0,11082920.0,10056070.0,101352.19,10189616.0,10290968.0,0,-0.08073394064255857
8469,0.48,26335066.0,6543242.0,18541818.0,14481256.0,433848.5,16112201.0,16546050.0,0,-0.04275040718953327
8470,1.06,41147550.0,11459872.0,4907001.0,4606886.0,1569493.8,15303796.0,16873290.0,0,-0.08625070883367864
8471,1.23,57356532.0,7044633.0,1454027.6,411948.94,1122618.2,3770739.0,4893357.5,0,-0.04067941242929973
